Process count: 16
Iteration: 49 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.152642
Iteration: 50 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.216908
Iteration: 51 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.278107
Iteration: 52 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.346099
Iteration: 53 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.415498
Iteration: 54 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.486938
Iteration: 55 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.557145
Iteration: 56 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.618294
Iteration: 57 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.679736
Iteration: 58 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.739516
Iteration: 59 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.804069
Iteration: 60 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.865555
Iteration: 61 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.928096
Iteration: 62 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.992839
Iteration: 63 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:04.054667
Iteration: 64 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:04.126077
Iteration: 65 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:04.199346
Iteration: 66 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:04.265811
